Taxon	XP_1	XP_4	XP_8	XP_15	XP_18	XP_19	XP_21	XP_29	XP_47	XP_50	XP_51	XP_54	XP_57	XP_68	XP_70	XP_78	XP_85	XP_87	XP_89	XP_94	XP_96	XP_98	XP_99	XP_102	XP_107	XP_117	XP_125	XP_127	XP_131	XP_132	XP_135	XP_137	XP_141	SZ_3	SZ_9	SZ_14	SZ_21	SZ_32	SZ_41	SZ_42	SZ_54	SZ_55	SZ_57	SZ_67	SZ_71	SZ_86	SZ_90	SZ_95	SZ_103	SZ_109	SZ_112	YT_1	YT_5	YT_10	YT_11	YT_26	YT_37	YT_44	YT_45	YT_46	YT_48	YT_50	YT_55	YT_58	YT_61	YT_66	YT_68	YT_69	YT_70	YT_74	YT_75	YT_89	YT_90	YT_93	YT_94	YT_96	YT_97	YT_99	YT_100	YT_101	YT_119	YT_121	QD_16	QD_17	QD_18	QD_23	QD_25	QD_27	QD_38	QD_42	QD_46	QD_47	QD_55	QD_59	QD_65	QD_70	QD_73	QD_77	QD_82	QD_85	QD_89	QD_92	QD_93	QD_95	QD_98	QD_99	QD_106	QD_107	QD_109	QD_111	QD_116	QD_117	WFD_3	WFD_4	WFD_5	WFD_6	WFD_8	WFD_9	WFD_11	WFD_14	WFD_15	WFD_17	WFD_18	WFD_22	WFD_26	WFD_30	WFD_34	WFD_37	WFD_38	WFD_40	WFD_42	WFD_44	WFD_48	WFD_50	WFD_53	WFD_54	WFD_58	WFD_59	WFD_61	WFD_64	WFD_68	WFD_70	WFD_71	WFD_74	WFD_79	WFD_83	WFD_87	WFD_92	WFD_94	BCD_4	BCD_5	BCD_6	BCD_14	BCD_28	BCD_31	BCD_34	BCD_38	BCD_45	BCD_47	BCD_53	BCD_55	BCD_56	BCD_60	BCD_62	BCD_67	BCD_71	BCD_76	BCD_84	BCD_86	BCD_90	BCD_99	BCD_101	BCD_102	BCD_103	BCD_104	BCD_109	BCD_119	BCD_121	BCD_130	BCD_136	BCD_138	DY_4	DY_10	DY_13	DY_14	DY_22	DY_23	DY_33	DY_42	DY_48	DY_53	DY_54	DY_55	DY_56	DY_57	DY_59	DY_60	DY_61	DY_64	DY_82	DY_104	DY_105	DY_106	DY_116	DY_125	DY_132	DY_134	DY_137	DY_138	DY_142	DY_143	JZ_A_49	JZ_A_90	JZ_A_108	JZ_A_116	JZ_A_142	JZ_A_172	JZ_A_193	JZ_A_198	JZ_A_201	JZ_A_207	JZ_A_229	JZ_A_235	JZ_B_6	JZ_B_10	JZ_B_11	JZ_B_20	JZ_B_25	JZ_B_44	JZ_B_46	JZ_B_59	JZ_B_62	JZ_B_68	JZ_B_80	JZ_B_83	JZ_B_92	JZ_C_4	JZ_C_11	JZ_C_17	JZ_C_31	JZ_C_43	JZ_C_46	JZ_C_47	JZ_C_51	JZ_C_59	JZ_C_65	JZ_C_66	JZ_C_68	JZ_C_72	JZ_C_75	JZ_C_77	JZ_C_80	JZ_C_82	JZ_C_86	JZ_C_89	JZ_C_90	JZ_C_94	JZ_C_96	JZ_D_1	JZ_D_4	JZ_D_6	JZ_D_9	JZ_D_10	JZ_D_12	JZ_D_15	JZ_D_17	JZ_D_19	JZ_D_22	JZ_D_23	JZ_D_28	JZ_D_29	JZ_D_30	JZ_D_31	JZ_D_32	JZ_D_33	JZ_D_38	JZ_D_41	JZ_D_42	JZ_D_43	JZ_D_44	JZ_D_45	JZ_D_46	JZ_D_47	JZ_D_49	JZ_D_51	JZ_D_53	JZ_D_55	JZ_D_57	JZ_D_58
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__unidentified_[Roseiflexales];g__unidentified_[Roseiflexales]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	2.33E-05	4.67E-05	0	0	0	0	0	0	0	0.000233258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__unidentified_Dehalococcoidaceae	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000559819	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__unclassified_Dehalococcoidales;g__unclassified_Dehalococcoidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__unidentified_Dehalococcoidales;g__unidentified_Dehalococcoidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279909	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__GIF9;f__unidentified_GIF9;g__unidentified_GIF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__unidentified_Dehalococcoidetes;f__unidentified_Dehalococcoidetes;g__unidentified_Dehalococcoidetes	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	0	0	0.000116629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116629	0	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__unidentified_Ellin6529;f__unidentified_Ellin6529;g__unidentified_Ellin6529	0.001702783	0.003475543	0.00205267	0.000163281	0	0.00132957	0	2.33E-05	0.000233258	2.33E-05	0	0.000139955	0	0.000653122	9.33E-05	0	0	0	0	0.000956357	0.001142964	0	2.33E-05	0.002449208	0.000256584	4.67E-05	9.33E-05	9.33E-05	0	0.001306244	0	0.000373213	0.000256584	0.006811131	0.005481561	0.007930769	0.000956357	0.005248303	0.003732127	0.000793077	0.004105339	0.001796086	0.004291946	0.002752443	0.001446199	0.004735136	0.004035362	0.003358914	0.003802104	0.004082013	0.007300973	0	0.000979683	0.002006018	0.000699774	0.003755452	0.000163281	0.003195633	0.005831448	0.002332579	0.001026335	0.001376222	0.003242285	0.001282919	0.001003009	0.000186606	0.00177276	0.001632805	0.001796086	0.000186606	0.001026335	0	0.002006018	0.001842738	4.67E-05	0.000279909	0.00265914	0.001026335	0.002519185	0.001866063	0.001259593	0.000209932	0.001306244	0.002239276	0.000629796	0.002589163	0.002262602	0.003965385	0.000256584	0.001399547	0.001726109	0.003172308	0.004455226	0.002075995	0.001399547	0.001936041	0.001212941	0.003942059	0.002962375	0.001259593	0.004991719	0.003568846	0.00293905	0.005388258	0.00310233	0.003148982	0.004828439	0.003032353	0.00205267	0.004688484	0.003242285	0.004128665	0	0.001259593	0.00088638	0.001096312	0	0	0.001259593	0.002402557	0.000583145	0.001749434	0.00265914	0.002892398	0.002822421	0.00160948	0.001656131	0.000326561	0.001679457	0.003755452	0.000933032	0.001889389	0.001119638	0.000933032	0.001003009	0.002355905	0.001492851	0.000419864	0.0044319	0.002612489	0.001539502	0.000559819	0.002635814	0.002075995	0.002169299	0.001236267	0.001656131	0.002402557	0.00293905	0.00132957	0.002122647	0.001096312	0.001189615	0.000186606	0.002822421	0.000909706	0.000606471	0.003172308	0.001096312	0.001912715	0.001096312	9.33E-05	0.000676448	0.000839728	0.001096312	0.001072986	0.001516176	0.000559819	0.002612489	0.001726109	0.001632805	0.000746425	0.00160948	0.001306244	0.001259593	0.000956357	7.00E-05	0.00132957	0.002006018	9.33E-05	0.00177276	0.001189615	0	0.000163281	0.000793077	0.000163281	0.000349887	0.000233258	4.67E-05	0	0.000116629	0.000139955	0.00044319	0.000466516	0.000279909	4.67E-05	0.000209932	0.000186606	0.000676448	0.000256584	0	0.000746425	0.000139955	0.000186606	0.000303235	0.000303235	0.000256584	0.000233258	0.000466516	0.000233258	0.000116629	0.001842738	0.000279909	0.000513167	0.000116629	9.33E-05	0	0.000139955	2.33E-05	0.000233258	0.000139955	0	0.000279909	0.001072986	0.003032353	0.002542511	0.00249586	0.002145973	0.002892398	0.003662149	0.002309253	0.002775769	0.002915724	0.000209932	0.00338224	0.001842738	0.00205267	0.003032353	0.002985701	0.002099321	0.000536493	0.002729118	0.00265914	0.000279909	0.000279909	0.003242285	0.001889389	0.000349887	0.002402557	0.002355905	0.002705792	0.002775769	0.001866063	0.002449208	0.001726109	0.002612489	0.000816403	0	0.001539502	0.001819412	0.000839728	0.001236267	0.001376222	0.002145973	0.002262602	0.000676448	0.001306244	0.000909706	0.000629796	0.00205267	4.67E-05	0.000933032	0.002519185	0.001889389	0	0.000653122	0.002006018	0.001726109	0.002612489	0.000863054	0.001586154	0.001656131	0.001842738	0.004571855	0.001726109	0.000116629	0.00132957	0.001049661	0.001982692
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__unidentified_Gitt-GS-136;f__unidentified_Gitt-GS-136;g__unidentified_Gitt-GS-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	7.00E-05	9.33E-05	0.000116629	7.00E-05	0	0	0	0.000116629	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	9.33E-05	0.000186606	0	0	0	0	0	0	0	0	4.67E-05	0	0	9.33E-05	0	9.33E-05	0	4.67E-05	0	2.33E-05	2.33E-05	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	2.33E-05	0.000116629	2.33E-05	0	0	0	9.33E-05	0	0	2.33E-05	7.00E-05	0	0.000186606	0.000116629	0.000139955	0.000116629	0	2.33E-05	0	0	4.67E-05	0.000116629	0.000116629	9.33E-05	0	0.000139955	0	9.33E-05	0.000163281	0.000139955	0	2.33E-05	0	9.33E-05	0	0	7.00E-05	4.67E-05	9.33E-05	0	4.67E-05	4.67E-05	0	4.67E-05	0	0	0	0	0	0	0	7.00E-05	0	0	0	4.67E-05	0	0	9.33E-05	0	0	0	0	2.33E-05	0	0	0	0	2.33E-05	4.67E-05	0	0	0	0	0	4.67E-05	0.000256584	0	0.000163281	0	0	0	0	0	0	4.67E-05	0.000209932	0.000489842	0.000256584	0.000233258	0.000163281	0.000139955	0.000279909	0.000536493	7.00E-05	0.000489842	0	0.000256584	0.000139955	0.000116629	0.000209932	0.001049661	9.33E-05	2.33E-05	0.000233258	0.000279909	0	0.000163281	0.000839728	0	0.000139955	0.000303235	0.000279909	0.000653122	0.000233258	0.000209932	0.000303235	4.67E-05	0.000373213	7.00E-05	0	0.000163281	0.000279909	7.00E-05	0.000326561	0.000279909	7.00E-05	0.000373213	0	7.00E-05	9.33E-05	7.00E-05	9.33E-05	0.000139955	0.000396538	0.000139955	0.00044319	0	0.000139955	0.000349887	0.000419864	0.000793077	0	0.000209932	0.000209932	0.000209932	0	0.000163281	0	0	0	0.000676448
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B12-WMSP1;f__unidentified_B12-WMSP1;g__unidentified_B12-WMSP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__JG30-KF-AS9;f__unidentified_JG30-KF-AS9;g__unidentified_JG30-KF-AS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	2.33E-05	0	0	7.00E-05	0	2.33E-05	2.33E-05	0	0	0	0	0	0	0	0	0	4.67E-05	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	4.67E-05	0.000139955	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0.000186606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__unidentified_Ktedonobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	9.33E-05	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__unidentified_Thermogemmatisporaceae	0	2.33E-05	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	4.67E-05	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	7.00E-05	0.000139955	0	0	0	0	0	0	0	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	2.33E-05	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__unclassified_Ktedonobacteria;f__unclassified_Ktedonobacteria;g__unclassified_Ktedonobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__unidentified_Ktedonobacteria;f__unidentified_Ktedonobacteria;g__unidentified_Ktedonobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__P2-11E;o__unidentified_P2-11E;f__unidentified_P2-11E;g__unidentified_P2-11E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
